암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),진료과목코드
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz,삼평동의한의원,93,한의원,310000,경기,310403,성남분당구,삼평동,13492,"경기도 성남시 분당구 판교로 372, 501호 502호 (삼평동, 스타식스 코아Ⅰ)",031-709-1075,,20100415,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1156875,37.4037132,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDAjJDgz,새별한의원,93,한의원,310000,경기,310401,성남수정구,수진동,13327,"경기도 성남시 수정구 수정로 130, 창도빌딩 4층 일부 (수진동)",031-756-0782,,20210802,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1347935,37.4414953,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz,새생명한의원,93,한의원,310000,경기,310403,성남분당구,구미동,13630,"경기도 성남시 분당구 돌마로 52, 302호 (구미동, MD프라자)",031-726-8788,,20120730,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1077571,37.3496883,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,생기한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 서현로210번길 2, 401호 (서현동, 성지하이츠텔)",031-702-3075,,20150302,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1254838,37.3868395,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQxIyQwMyQyNjE4MzIjNzEjJDEjJDgjJDgz,서울경희한의원,93,한의원,310000,경기,310403,성남분당구,구미동,13626,"경기도 성남시 분당구 미금로 44, 4층 (구미동)",031-715-3100,,20060808,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.116537,37.3373125,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,서울연합의원 한의원,93,한의원,310000,경기,310402,성남중원구,금광동,13176,"경기도 성남시 중원구 광명로 355, 2층 (금광동)",031-741-7778,,20161122,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1651654,37.4464712,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,서현 황제한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13590,"경기도 성남시 분당구 황새울로 315, DB손해보험 분당사옥 201호 (서현동)",031-707-7533,,20210402,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1204388,37.3850339,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQwMyQyNjE4MzIjNTEjJDEjJDYjJDgz,서현기린한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 분당로53번길 10, 301호 (서현동, 동호프라자)",031-707-8003,,19990511,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.121781,37.3835251,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ3MiQyNjEyMjIjNTEjJDEjJDIjJDgz,서현좋은꿈참사랑한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13587,"경기도 성남시 분당구 분당로263번길 35, 서현굿모닝프라자 202호 (서현동)",031-704-7055,,20180416,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1398067,37.3717266,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,서현한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13586,"경기도 성남시 분당구 불정로 379, 305호 (서현동, 서헌프라자)",031-781-6969,,20021004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1364236,37.3743689,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz,선경한의원,93,한의원,310000,경기,310402,성남중원구,성남동,13365,"경기도 성남시 중원구 성남대로1148번길 2, 3층 (성남동)",031-712-3321,,20070913,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1295201,37.4322806,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ5MiQyNjE4MzIjNzEjJDEjJDgjJDgz,선재한의원,93,한의원,310000,경기,310401,성남수정구,태평동,13287,"경기도 성남시 수정구 남문로69번길 5-6, 2층 (태평동)",031-705-0881,,20180219,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.134456,37.4467784,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQxIyQwMyQzNjE4MzIjNTEjJDEjJDIjJDgz,선한의원,93,한의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로 926, 303일부호, 408호 (야탑동, 분당메트로)",701-4305,,19941124,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.129292,37.4125779,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,선현주한의원,93,한의원,310000,경기,310403,성남분당구,백현동,13533,"경기도 성남시 분당구 동판교로 55, 로제비앙스퀘어 304호 (백현동)",031-705-7272,www.sunhyunjoo.com,20160221,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1146681,37.3882472,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz,성남경희우리한의원,93,한의원,310000,경기,310402,성남중원구,은행동,13157,"경기도 성남시 중원구 산성대로 526, 가동 2층 3,4호 (은행동, 은행시장)",031-746-7500,,19940118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1644846,37.4575899,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,성남경희한의원,93,한의원,310000,경기,310402,성남중원구,금광동,13178,"경기도 성남시 중원구 광명로 315, 1층 (금광동)",031-731-1075,,20151005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1608845,37.4451479,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,성남모란한의원,93,한의원,310000,경기,310402,성남중원구,성남동,13383,"경기도 성남시 중원구 둔촌대로 84, 401호 (성남동)",031-757-5722,,20190716,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1284766,37.4297249,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz,성남의료복지사회적협동조합 우리한의원,93,한의원,310000,경기,310401,성남수정구,태평동,13305,"경기도 성남시 수정구 수정로 115-1, 3층 일부 (태평동)",031-755-9752,http://blog.naver.com/sncoop0223,20101006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1332562,37.4416227,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,성남청담한의원,93,한의원,310000,경기,310401,성남수정구,수진동,13316,"경기도 성남시 수정구 수정로 80, 105-106호 (수진동, 우리빌)",031-754-7800,,20170922,4,0,0,0,0,0,0,0,0,4,0,0,0,0,127.1296831,37.4399384,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,성남한의원,93,한의원,310000,경기,310401,성남수정구,신흥동,13345,"경기도 성남시 수정구 산성대로 207, 2층, 3층 (신흥동, 에드모스)",031-721-1075,,20160303,9,0,0,0,0,0,0,0,0,9,0,0,0,0,127.1407776,37.4380522,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNTEjJDEjJDYjJDgz,성제한의원,93,한의원,310000,경기,310401,성남수정구,신흥동,13260,"경기도 성남시 수정구 수정로 341, 상가2동 3층 305호 (신흥동)",031-748-7575,,20050330,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.149399,37.4544223,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz,세목한의원,93,한의원,310000,경기,310401,성남수정구,신흥동,13338,"경기도 성남시 수정구 수정로 200, 1층 일부호 (신흥동)",031-751-1679,,20230807,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1420443,37.4437291,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,소나무한의원,93,한의원,310000,경기,310401,성남수정구,수진동,13313,"경기도 성남시 수정구 수정로 52, (수진동)",031-755-7255,,20050825,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1262493,37.4392148,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ5IyQ3MiQzNjEwMDIjNjEjJDEjJDAjJDgz,소담한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13612,"경기도 성남시 분당구 내정로 29, 301호 (정자동, 금곡프라자)",031-712-4110,,19941101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1145117,37.3627869,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQyIyQ3IyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,소망한의원,93,한의원,310000,경기,310401,성남수정구,태평동,13289,"경기도 성남시 수정구 남문로 98, (태평동)",031-752-0859,,20030609,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1376036,37.446954,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,소생한의원,93,한의원,310000,경기,310402,성남중원구,성남동,13376,"경기도 성남시 중원구 성남대로1147번길 3, 413호 (성남동, 오라타워)",031-753-9595,,20070312,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1285607,37.4319958,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,소예한의원,93,한의원,310000,경기,310403,성남분당구,삼평동,13493,"경기도 성남시 분당구 판교역로 240, A동 210호 (삼평동, 삼환하이펙스)",031-698-3575,,20120820,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,소중한한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13558,"경기도 성남시 분당구 성남대로 345, 206호 (정자동, 정자역프라자)",031-718-1071,,20131202,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1077021,37.3669303,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,솔잎좌훈한의원,93,한의원,310000,경기,310401,성남수정구,태평동,13292,"경기도 성남시 수정구 수정로 167, (태평동, 4층)",031-751-2984,,20121002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1385844,37.4432127,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,송금당한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13588,"경기도 성남시 분당구 중앙공원로39번길 7, 2층 203호 (서현동, 삼성한신상가)",031-701-4434,,19920820,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.127983,37.3814323,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,송병재한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13590,"경기도 성남시 분당구 서현로 184, 엘지분당에클라트 406호 (서현동)",031-718-1075,,20230531,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1237889,37.3883743,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,수성한의원,93,한의원,310000,경기,310402,성남중원구,하대원동,13385,"경기도 성남시 중원구 둔촌대로 106, 3층 (하대원동)",031-756-2606,,20030523,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1305191,37.4291857,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzQxIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,수승화강한의원,93,한의원,310000,경기,310401,성남수정구,창곡동,13647,"경기도 성남시 수정구 위례서일로 26, 창곡동 559-6번지 210호 (창곡동)",031-752-3826,,20240923,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1386734,37.4647382,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,수한의원,93,한의원,310000,경기,310403,성남분당구,금곡동,13618,"경기도 성남시 분당구 돌마로 75, 404호 (금곡동, 미금프라자)",031-714-2100,,20021011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1104347,37.350393,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQyIyQ1IyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,수한의원,93,한의원,310000,경기,310401,성남수정구,신흥동,13354,"경기도 성남시 수정구 산성대로 287-1, 2층 (신흥동)",031-731-9999,,20071012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1487885,37.4417742,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQyIyQ1IyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz,순한의원,93,한의원,310000,경기,310403,성남분당구,금곡동,13615,"경기도 성남시 분당구 돌마로 47, 303호 (금곡동, 이코노샤르망)",031-719-5009,,20151022,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1072135,37.3503814,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz,숨쉬는한의원,93,한의원,310000,경기,310403,성남분당구,이매동,13523,"경기도 성남시 분당구 판교로 434, 201~202(일부)호 (이매동, 명건빌딩)",031-705-8778,,20130516,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.12197,37.4051778,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQ1IyQwMyQzNjE4MzIjNjEjJDEjJDAjJDgz,스칸디경희한의원,93,한의원,310000,경기,310401,성남수정구,,13640,"경기도 성남시 수정구 위례순환로 130, 2단지상가동 2층 201호 (창곡동, 아트리버푸르지오)",031-757-5058,http://steptherapy.tistory.com/,20170915,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1424471,37.4704945,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,승제한의원,93,한의원,310000,경기,310403,성남분당구,수내동,13597,"경기도 성남시 분당구 내정로165번길 38, 602동 210호 (수내동, 양지마을)",031-716-8561,,20010523,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1162823,37.3767071,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ1IyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz,시청앞경희한의원,93,한의원,310000,경기,310402,성남중원구,여수동,13439,"경기도 성남시 중원구 성남대로997번길 25-7, GL플러스프라자 4층 (여수동)",031-756-1175,,20240621,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1264192,37.4185736,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,신통한의원,93,한의원,310000,경기,310402,성남중원구,금광동,13161,"경기도 성남시 중원구 산성대로 464, 1층 (금광동)",031-749-8275,,20160601,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1609159,37.4530646,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,신한의원,93,한의원,310000,경기,310402,성남중원구,상대원동,13241,"경기도 성남시 중원구 희망로344번길 4, 2층 (상대원동)",031-746-1075,,20021018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1584844,37.4362943,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,신흥경희한의원,93,한의원,310000,경기,310401,성남수정구,신흥동,13345,"경기도 성남시 수정구 산성대로 239, 1층 (신흥동)",031-753-7588,,20141013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1438904,37.4397374,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,신흥한의원,93,한의원,310000,경기,310401,성남수정구,신흥동,13262,"경기도 성남시 수정구 수정로 286, (신흥동)",031-745-6435,,19950805,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1468187,37.4499445,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,실로암한의원,93,한의원,310000,경기,310403,성남분당구,금곡동,13618,"경기도 성남시 분당구 성남대로 170, 304호 (금곡동, 한국프라자)",031-714-8875,,19990206,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1095077,37.3511826,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,쏘굳한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13558,"경기도 성남시 분당구 정자로 13, 월드비터 412호 (정자동)",031-718-7075,,20030204,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.10633,37.3637163,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz,씨엠씨성남한의원,93,한의원,310000,경기,310402,성남중원구,성남동,13383,"경기도 성남시 중원구 성남대로 1115, 모란시티 206,207호 (성남동)",031-8039-7791,,20230504,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1290027,37.4294306,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,아산유재활의학과의원 유한의원,93,한의원,310000,경기,310402,성남중원구,여수동,13438,"경기도 성남시 중원구 양현로 409, 어반스퀘어 701~706호 (여수동)",031-722-0815,,20201123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1274031,37.4171197,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjNDEjJDEjJDQjJDgz,아소한의원,93,한의원,310000,경기,310401,성남수정구,수진동,13316,"경기도 성남시 수정구 수정로 88, 2층 201호 (수진동)",031-758-1075,,20151019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1301776,37.4402009,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNjEjJDEjJDgjJDgz,아이누리한의원,93,한의원,310000,경기,310401,성남수정구,신흥동,13272,"경기도 성남시 수정구 공원로 322, 216호 (신흥동, 신동아파라디움)",031-747-1275,,20120420,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.152081,37.4433206,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,아침빛한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13556,"경기도 성남시 분당구 정자일로213번길 5, 301동 214,215호 (정자동, 아이파크)",031-716-7501,,20070716,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1051121,37.3692715,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQ3IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,안아픈경희한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13612,"경기도 성남시 분당구 내정로17번길 2, 4010호 (정자동, 한솔프라자)",031-717-8297,http://www.anapn.com/,19950809,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1144804,37.3621395,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz,야탑경희한의원,93,한의원,310000,경기,310403,성남분당구,야탑동,13503,"경기도 성남시 분당구 벌말로40번길 3, 2층 (야탑동, 성산빌딩)",031-702-2075,,20061108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1385871,37.4116036,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,야탑백세한의원,93,한의원,310000,경기,310403,성남분당구,야탑동,13503,"경기도 성남시 분당구 벌말로40번길 4, 202호 (야탑동, 대동상가)",031-8016-7511,,20130613,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.138506,37.4112554,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz,양형길한의원,93,한의원,310000,경기,310403,성남분당구,이매동,13568,"경기도 성남시 분당구 양현로94번길 11, 302호 (이매동, 청학상가)",704-9090,,19930223,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1257173,37.3915577,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,에이치에스한의원,93,한의원,310000,경기,310403,성남분당구,삼평동,13494,"경기도 성남시 분당구 판교역로 231, 217호 (삼평동, H스퀘어S동 )",789-3600,,20110713,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1086567,37.4013231,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,여래한의원,93,한의원,310000,경기,310401,성남수정구,신흥동,13340,"경기도 성남시 수정구 수정로170번길 9, (신흥동)",031-757-2667,,19770520,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1394202,37.442214,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,여사랑한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13587,"경기도 성남시 분당구 분당로263번길 39, 205호 (서현동, 레이디파크)",031-702-0388,,20021025,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.140177,37.3720189,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,연한의원,93,한의원,310000,경기,310403,성남분당구,금곡동,13618,"경기도 성남시 분당구 성남대로 170, 한국프라자 204, 205-1호 (금곡동)",031-254-2777,,20220114,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1095077,37.3511826,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,영화한의원,93,한의원,310000,경기,310402,성남중원구,은행동,13157,"경기도 성남시 중원구 산성대로 500-1, 2,3층 (은행동)",031-748-1075,,20050419,2,0,0,0,0,0,0,0,0,1,0,0,1,0,127.1627927,37.4557613,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,예담한의원,93,한의원,310000,경기,310403,성남분당구,운중동,13461,"경기도 성남시 분당구 운중로 115, 402호 (운중동, 판오션타워1차)",031-8017-7799,,20130501,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0760789,37.3920596,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,예안한의원,93,한의원,310000,경기,310402,성남중원구,여수동,13439,"경기도 성남시 중원구 양현로405번길 5, 213호 (여수동, 신야탑푸르지오시티 1)",031-757-1800,,20151021,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.126897,37.4172917,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDYjJDgz,예온한의원,93,한의원,310000,경기,310402,성남중원구,도촌동,13426,"경기도 성남시 중원구 도촌남로 27, 동강프라자 204호 (도촌동)",031-758-5051,,20190515,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1506173,37.414505,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQwMyQzNjE0ODEjNjEjJDEjJDQjJDgz,예인한의원,93,한의원,310000,경기,310401,성남수정구,태평동,13310,"경기도 성남시 수정구 수정로 95, (태평동, 2층)",031-759-1075,http://www.yein7.com/,20120829,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1309513,37.4408964,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjNDEjJDEjJDQjJDgz,오렌지한의원,93,한의원,310000,경기,310401,성남수정구,태평동,13303,"경기도 성남시 수정구 수정북로 31, 1층 일부 (태평동)",031-757-5565,,20200508,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1329909,37.4422662,
