암호화요양기호,요양기관명,위치_공공건물(장소)명,위치_방향,위치_거리,주차_가능대수,주차_비용 부담여부,주차_기타 안내사항,휴진안내_일요일,휴진안내_공휴일,응급실_주간_운영여부,응급실_주간_전화번호1,응급실_주간_전화번호2,응급실_야간_운영여부,응급실_야간_전화번호1,응급실_야간_전화번호2,점심시간_평일,점심시간_토요일,접수시간_평일,접수시간_토요일,진료시작시간_일요일,진료종료시간_일요일,진료시작시간_월요일,진료종료시간_월요일,진료시작시간_화요일,진료종료시간_화요일,진료시작시간_수요일,진료종료시간_수요일,진료시작시간_목요일,진료종료시간_목요일,진료시작시간_금요일,진료종료시간_금요일,진료시작시간_토요일,진료종료시간_토요일
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz,오월의아침피부과의원,,,,,,,,9/29일 금~ 10/3일 화 추석 연휴로 휴진,N,,,N,,,,,,,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,21C프라자내과의원,분당선 태평역,우체국방향,500m,30.0,N,,전부휴진,,N,,,N,,,,,,,,,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,수정형외과의원,교보생명 빌딩,좌측 길건너,30m,27.0,N,탄리사거리에서 수진성당길방향 수정형외과와 태능갈비식당 사이 골목으로 들어오시면 넓은 주차장확보 진료환자 무료주차,휴진,휴진,N,,,N,,,13시00분-14시00분,13시00분-14시00분,,,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,노블클래식의원,,,,50.0,N,주차공간이 충분해 편하게 주차가 가능합니다,휴진,휴진,N,,,N,,,13:00 ~ 14:00,점심시간 없이 진료,,,,,1000.0,2030.0,1000.0,1830.0,,,1000.0,1830.0,1000.0,2030.0,930.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz,참서울의원,수진역 4번출구,수진역 4번출구 바로앞,,5.0,N,,,,N,,,N,,,13시00분~14시00분,,09시00분~18시40분,09시00분~12시40분,,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1300.0,900.0,1900.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,더나은내과의원,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQwMyQzNjE0ODEjODEjJDEjJDYjJDgz,위례연세정신건강의학과의원,,,,10.0,N,,전부휴진,전부휴진,N,,,N,,,13:00 -14:00,,,,,,930.0,1800.0,930.0,1800.0,,,930.0,1800.0,930.0,1800.0,930.0,1330.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz,하나정형외과의원,성남시 분당구 내정로 172 샹제리제빌딩 4층 401호,,,20.0,N,,전부 휴진,전부 휴진,N,,,N,,,13:00~14:00,,09시30분~18시30분,09시00분~13시00분,,,930.0,1900.0,930.0,1900.0,930.0,1900.0,930.0,1900.0,930.0,1900.0,900.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,이승철신경외과의원,성남종합버스터미널 또는 홈플러스 야탑점,2층 스타벅스,10m,100.0,Y,홈플러스 야탑점 또는 성남종합버스터미널 건물 5층의 41번 주차기둥 근처 주차 후 승강기 이용 2층으로 이동,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,09시00분~18시00분,09시00분~13시00분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjODEjJDEjJDIjJDgz,코앤코이비인후과의원,,,,30.0,N,지하주차장 만차시 수내역 공영주차장 1시간 무료,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,,,,,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQzNjE4MzIjNzEjJDEjJDgjJDgz,이삭정신건강의학과의원,,,,45.0,N,,,,N,,,N,,,,,,,,,930.0,1830.0,930.0,1830.0,,,930.0,1830.0,930.0,1830.0,930.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,제이탑정형외과의원,상공회의소,길 건너편,10M,25.0,N,,전부 휴진,전부 휴진,N,,,N,,,13시00분 ~ 14시00분,,09시00분~18시30분,09시00분~13시30분,,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,네이버부속의원,,,,,,,전부 휴진,전부 휴진,N,,,N,,,12:30 ~ 13:30,전부 휴진,,,,,930.0,600.0,930.0,600.0,930.0,600.0,930.0,600.0,930.0,600.0,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQxMyQzNjE4MzIjNjEjJDEjJDgjJDgz,한양솔가정의학과의원,,,,,,,,,N,,,N,,,13시00분~14시00분,,08시30분18시00분,08시30분~13시00분,,,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,정배연공감동의원,정자역 3번출구 앞 정자스타빌딩 503호,킨스타워의 좌측 건물,50m,5.0,N,주차도장 (1시간 무료),휴진,휴진,N,,,N,,,13시00분~14시00분,없음,09시~17시40분,09시~12시40분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,이지가정의학과의원,,,,450.0,N,무료주차 2시간 주차권 발급해 드립니다.,전부 휴진,전부 휴진,N,,,N,,,13시30분~14시30분,,09시25분~18시25분,,,,930.0,1900.0,930.0,1830.0,930.0,1830.0,930.0,1900.0,930.0,1830.0,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,치유미가정의학과의원,,,,,,,,,N,,,N,,,13시00분~14시00분,,09시00분~17시30분,,,,900.0,1730.0,900.0,1730.0,900.0,1730.0,900.0,1730.0,900.0,1730.0,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,아이엠정형외과의원,,,,,,,종일휴진,종일휴진,N,,,N,,,12시30-13시30분,없음,08시30분-18시30분,08시30분-13시00분,,,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz,분당톡스앤필의원,판교역,1번출구,100미터,100.0,N,,전부휴진,전부휴진,N,,,N,,,13시00분~14시00분,,,,,,1000.0,1900.0,1000.0,2100.0,1000.0,1900.0,1000.0,2100.0,1000.0,2100.0,1000.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,마음속내과 의원,모란역 우리은행 건물 4층,,,20.0,N,AJ 파크 주차장,전부 휴진,전부 휴진,N,,,N,,,13시00분 ~ 14시00분,,8시30분~18시00분,8시30분~14시00분,0.0,0.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjODEjJDEjJDIjJDgz,더그레이스의원,분당구 수내동 로얄팰리스하우스빌 2층,,,0.0,N,6시간 주차무료,휴진,,N,,,N,,,13시~14시,점심시간 없음,"월,화,목 : 10시~19시 / 수,금 10시~21시",10시~16시 (점심시간 없음),,,1000.0,1900.0,1000.0,1900.0,1000.0,2100.0,1000.0,1900.0,1000.0,2100.0,1000.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,서울탑내과의원,미금역,"1,2번출구",사거리위치 1m,40.0,N,내원시 무료 1시간 이후 주차권,휴진,투석치료만 가능,N,,,N,,,12:30~13:30,12:30~13:30,09:00~17:30(화/목 13:30),09:00~13:30,,,900.0,1800.0,900.0,1400.0,900.0,1800.0,900.0,1400.0,900.0,1800.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,연세권마취통증의학과의원,SM빌딩 스타벅스건물 3층,오리역 6번출구 바로옆건물,10m,0.0,N,주차권무료발권,전부휴진,전부휴진,N,,,N,,,1시~2시,점심시간없음,"월화금 09:00~18:30, 수 09:00~21:00(야간), 목 14:00~18:30",09:00~13:30,0.0,0.0,900.0,1830.0,900.0,1830.0,900.0,2100.0,1400.0,1830.0,900.0,1830.0,900.0,1330.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,연세아이맘소아청소년과의원,,,,,,,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,13시00분~14시00분,,,,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,분당서울의원,,,,0.0,N,,휴진,휴진,N,,,N,,,12시 50분~14시00분,,,,,,900.0,1820.0,900.0,1820.0,900.0,1820.0,900.0,1820.0,900.0,1820.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz,미래성모이비인후과의원,은행시장 2층,,,,,,휴진,휴진,N,,,N,,,13:00 ~ 14:00,없음.,09:00 ~ 19:00,09:00 ~ 15:00,,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1300.0,900.0,1900.0,900.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjNTEjJDEjJDIjJDgz,서울아산정형외과의원,모란역,1번출구,50M,,,,,,N,,,N,,,13시00분~14시00분,,09시00분~18시15분,09시00분~12시30분,,,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjNTEjJDEjJDIjJDgz,허리편한신경외과의원,"경기도 성남시 중원고 은이로5번길1 건영빌딩 3,4층",,,,,,전부휴진,전부휴진,N,,,N,,,13시00분~14시00분,13시00분~14시시00분,,,,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz,리뉴미피부과의원,정자역 롭스 여민빌딩 4층,정자역 3번 출구 3분거리,도보로 3분거리,15.0,N,,전부휴진,전부휴진,N,,,N,,,13시00분~14시00분,13시00분~14시00분,,,,,1000.0,2000.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,2000.0,930.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQ0NjE0ODEjODEjJDEjJDYjJDgz,콕마취통증의학과의원,"메디파크 건물 5, 7층 콕통증의학과",미금역 7번출구에서 직진,50m,0.0,N,"외래 진료시 무료, 당일 입원시 주차 무료",전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,13시00분~14시00분,09시00분~18시00분,09시00분~18시00분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,분당삼성내과의원,보명프라자 3층,,,5.0,N,지하주차장,휴진,휴진,N,,,N,,,1시-2시,,,,,,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,이세환마취통증의학과의원,경기도 성남시 분당구 미금로43 정운빌딩 4층,,,,,,전부 휴진,전부 휴진,N,,,N,,,13:00~14:00,,09:30~19:00,09:00~13:00,,,930.0,1900.0,930.0,1900.0,930.0,1900.0,930.0,1900.0,930.0,1900.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,해수소중한아이정신건강의학과의원,미금역 3번 출구 분당프라자(롯데리아 건물),,10m,,,,,,N,,,N,,,13:00~14:00,13:00~14:00,10:00~20:45,09:30~15:45,,,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,930.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,365MC의원,,,,,,,,,N,,,N,,,,,,,,,1100.0,2000.0,1100.0,2000.0,1100.0,1900.0,1100.0,2000.0,1100.0,2000.0,1000.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,서울유이비인후과의원,남한산성입구역 3번출구,정면,10M,6.0,N,SUV 주차가능하나 대형차는 불가능합니다.,휴무,휴무,N,,,N,,,13:00~14:00,점심시간없음,9:00~18:20,9:00~13:50,,,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz,서울문정형외과의원,젤존타워3,,,0.0,N,,전부 휴진,,N,,,N,,,13시00분 ~ 14시00분,,,,,,900.0,1900.0,900.0,2100.0,900.0,1900.0,900.0,2100.0,900.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,아산유재활의학과의원 유한의원,,,,10.0,Y,,,,N,,,N,,,13시00분~14시00분,,"09시00분~18시30분(월,목20시00분)",08시00분~13시30분,,,900.0,2030.0,900.0,1900.0,900.0,1900.0,900.0,2030.0,900.0,1900.0,830.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,성남센트럴안과의원,신흥역 3번출구,,50미터,300.0,N,주차 4시간 무료,휴진,오전 9시부터 1시까지 진료,N,,,N,,,13:00 ~ 14:00,점심시간 없음,,,,,900.0,2000.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,분당정자역정형외과의원,"분당선,신분당선 3번출구",미금역방향,10m,50.0,N,90분 무료주차,휴진,,N,,,N,,,13:30 ~ 14:30,,9:00 ~ 20:00,9:00 ~ 14:00,,,900.0,2000.0,900.0,2100.0,900.0,2000.0,900.0,2100.0,900.0,2000.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,분당선내과의원,백궁프라자3,,,80.0,N,,,,N,,,N,,,13시00분~14시00분,,,,,,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,조아산부인과의원,판교역 2번출구 그레이츠판교 3층 조아산부인과,판교역 2번출구 바로 앞건물 3층,10m,200.0,N,진료 후 병원에서 주차등록 가능,전부 휴진,전부 휴진,N,,,N,,,14시00분~15시00분,,10시00분~18시30분,09시00분~13시30분,,,1000.0,1900.0,1000.0,1900.0,,,1000.0,1900.0,1000.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,서현정신건강의학과의원,스타벅스 N타운빌딩점 2층,,,100.0,Y,1시간 무료,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,,,,,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,서현S마취통증의학과의원,수인분당선 서현역,5번출구 앞 좌측,바로 앞,50.0,N,진료하신 분 2시간 무료,전부 휴진,전부 휴진,N,,,N,,,PM12:30~PM2:00,,PM09:00~PM5:00,PM09:00~PM12:00,,,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNTEjJDEjJDIjJDgz,수내밝은성모안과의원,수내 3동 주민센터,주민센터 정문에서 좌측 방향 두번째 건물,50미터,100.0,N,,전부 휴진,전부 휴진,Y,,,N,,,오후 1시-오후 2시,,오전 9시30분-오후 6시30분,오전 9시30분-오후 2시,,,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,연세힐링의원,,,,30.0,N,,휴진,휴진,N,,,N,,,13시00분~14시00분,,,,,,930.0,2000.0,930.0,2000.0,930.0,2000.0,930.0,2000.0,930.0,2000.0,900.0,1430.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz,이든소아청소년과의원,,,,,,건물 주차장 이용가능,전부 휴진,전부 휴진,N,,,N,,,13시00분 ~ 14시00분,,,,,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNzEjJDEjJDgjJDgz,위례상쾌한이비인후과의원,,,,100.0,N,"3D CT, 초음파, 어지럼증 검사실 보유",09시00분~16시00분,09시00분~16시00분,N,,,N,,,13시00분~14시00분,13시00분~14시00분,09시00분~21시00분,09시00분~16시00분,900.0,1600.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,서울삼성안과의원,태평역,중앙시장방향  (코끼리약국 4층),500m,20.0,Y,진료시 1시간 무료 (병원옆 수진주차장 이용),전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,17:30 접수마감,13:30분 접수마감,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQyNjE0ODEjNTEjJDEjJDIjJDgz,항도외과의원,태평산부인과,3/4층,,0.0,N,부흥주차장,휴진,휴진,N,,,N,,,13시 00분~14시 00분,,09시00분~18시00분,09시00분~13시00분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz,라파이비인후과의원,,,,10.0,N,주차장이 협소합니다 대중교통을 이용해주시거나 주변 주차장을 이용해주세요,전부휴진,전부휴진,N,,,N,,,13시00분~14시00분,점심시간없이 진료,,,,,900.0,1900.0,900.0,2000.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz,등마루신경외과의원,수정구 보건소,보건소 정문에서 우측,100m,,,,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,,,,,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,나드라의원,분당수인선 오리역 2번출구,LH공사 방면으로,10미터,10.0,N,,전부 휴진,전부 휴진,N,,,N,,,12:00~13:00,12:00~13:00,,,,,900.0,1930.0,900.0,1930.0,900.0,1930.0,900.0,1930.0,900.0,1930.0,800.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQyIyQxIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,365프렌즈내과의원,성남시 수정구 위례푸른초등학교,북쪽,100m,100.0,N,"진료시 무료주차, 지하1층~지하3층 주차후 엘리베이터로 5층이동",오전 09시부터 오후 14시까지 근무 (접수마감: 13시00분),"추석과 설날은 명절전날과 명절당일, 명절다음날은 전부 휴진",N,,,N,,,13시00분~14시00분,없음,09시00분~19시30분,09시00분~13시30분,900.0,1400.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz,늘해랑소아청소년과의원,성남시 분당구 내정로 17번길2 한솔프라자 4층,,,200.0,N,주차 2시간 무료,휴진,휴진,N,,,N,,,PM 1:00 - PM 2:00,,09시00분~17시00분 (수요일 09시00분~12시00분),09시00분~12시00분(조기접수마감가능),,,900.0,1730.0,900.0,1730.0,900.0,1230.0,900.0,1730.0,900.0,1730.0,900.0,1230.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,서울김안과의원,은행시장앞,을지대방향,10m,,,,전부 휴진,전부 휴진,N,,,N,,,13:00~14:00,점심시간 없습니다.,09:00~18:00,09:00~13:00,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,로아신경과의원,분당선 미금역,1번 출구 직진,20m,100.0,Y,,전부 휴진,전부 휴진,N,,,N,,,오후 1시~2시,,09시00분~18시00분,09시00분~13시00분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz,위례중앙내과외과의원,,,,,,,,,N,,,N,,,,,,,,,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0,830.0,1800.0,830.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,아산플러스가정의학과의원,위례동 주민센터,남쪽,100m,100.0,N,,휴진,휴진,N,,,N,,,13시00분~14시00분,,08시30분~18시30분,08시30분~13시30분,,,830.0,1900.0,830.0,1900.0,830.0,1300.0,830.0,1900.0,830.0,1900.0,830.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,위례플러스이비인후과의원,위례동 주민센터,남쪽,100m,100.0,N,,휴진,"08시 30분~14시00분 진료(1/1, 설연휴,추석연휴 휴무)",N,,,N,,,13시00분~14시00분,,08시 30분~18시50분,08시 30분~14시50분,830.0,1400.0,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQwMyQzNjE0ODEjNjEjJDEjJDAjJDgz,바로힐마취통증의학과의원,상대원 시장,중원구 경찰서 보건소 방향,150미터,6.0,N,발렛 파킹 없습니다.,전부휴진,전부휴진,N,,,N,,,13시00분~14시00분,,,,,,900.0,2000.0,900.0,1830.0,900.0,1830.0,1400.0,2000.0,900.0,1830.0,900.0,1400.0
